plate_unique,plate_id,plate_well,rfu
plate_4,RFP_2_plate_1,G6,503.465
plate_4,RFP_2_plate_1,G7,395.568
plate_4,RFP_2_plate_1,G8,261.697
plate_4,RFP_2_plate_1,G9,3.35
plate_4,RFP_2_plate_1,G10,3.211
plate_4,RFP_2_plate_1,G11,2.924
plate_4,RFP_2_plate_1,G12,1.459
plate_4,RFP_2_plate_1,H1,25.082
plate_4,RFP_2_plate_1,H2,24.319
plate_4,RFP_2_plate_1,H3,10.405
plate_4,RFP_2_plate_1,H4,25.777
plate_4,RFP_2_plate_1,H5,32.899
plate_4,RFP_2_plate_1,H6,316.189
plate_4,RFP_2_plate_1,H7,90.458
plate_4,RFP_2_plate_1,H8,32.661
plate_4,RFP_2_plate_1,H9,2.672
plate_4,RFP_2_plate_1,H10,2.322
plate_4,RFP_2_plate_1,H11,1.334
plate_4,RFP_2_plate_1,H12,1.529
plate_5,RFP_3_plate_1,A1,16.678
plate_5,RFP_3_plate_1,A2,14.412
plate_5,RFP_3_plate_1,A3,9.63
plate_5,RFP_3_plate_1,A4,7.732
plate_5,RFP_3_plate_1,A5,6.797
plate_5,RFP_3_plate_1,A6,5.358
plate_5,RFP_3_plate_1,A7,5.314
plate_5,RFP_3_plate_1,A8,3.688
plate_5,RFP_3_plate_1,A9,3.806
plate_5,RFP_3_plate_1,A10,3.575
plate_5,RFP_3_plate_1,A11,3.355
plate_5,RFP_3_plate_1,A12,3.994
plate_5,RFP_3_plate_1,B1,18.945
plate_5,RFP_3_plate_1,B2,10.56
plate_5,RFP_3_plate_1,B3,19.639
plate_5,RFP_3_plate_1,B4,5.902
plate_5,RFP_3_plate_1,B5,5.784
plate_5,RFP_3_plate_1,B6,5.119
plate_5,RFP_3_plate_1,B7,255.982
plate_5,RFP_3_plate_1,B8,360.794
plate_5,RFP_3_plate_1,B9,4.323
plate_5,RFP_3_plate_1,B10,3.896
plate_5,RFP_3_plate_1,B11,3.867
plate_5,RFP_3_plate_1,B12,3.94
plate_5,RFP_3_plate_1,C1,21.87
plate_5,RFP_3_plate_1,C2,15.102
plate_5,RFP_3_plate_1,C3,18.109
plate_5,RFP_3_plate_1,C4,7.481
plate_5,RFP_3_plate_1,C5,5.289
plate_5,RFP_3_plate_1,C6,4.767
plate_5,RFP_3_plate_1,C7,4.881
plate_5,RFP_3_plate_1,C8,386.413
plate_5,RFP_3_plate_1,C9,3.761
plate_5,RFP_3_plate_1,C10,3.492
plate_5,RFP_3_plate_1,C11,3.639
plate_5,RFP_3_plate_1,C12,3.556
plate_5,RFP_3_plate_1,D1,21.319
plate_5,RFP_3_plate_1,D2,14.973
plate_5,RFP_3_plate_1,D3,16.529
plate_5,RFP_3_plate_1,D4,6.384
plate_5,RFP_3_plate_1,D5,6.183
plate_5,RFP_3_plate_1,D6,5.896
plate_5,RFP_3_plate_1,D7,337.358
plate_5,RFP_3_plate_1,D8,5.123
plate_5,RFP_3_plate_1,D9,373.683
plate_5,RFP_3_plate_1,D10,3.867
plate_5,RFP_3_plate_1,D11,3.426
plate_5,RFP_3_plate_1,D12,4.161
plate_5,RFP_3_plate_1,E1,20.508
plate_5,RFP_3_plate_1,E2,13.544
plate_5,RFP_3_plate_1,E3,14.842
plate_5,RFP_3_plate_1,E4,6.584
plate_5,RFP_3_plate_1,E5,5.153
plate_5,RFP_3_plate_1,E6,6.089
plate_5,RFP_3_plate_1,E7,282.395
plate_5,RFP_3_plate_1,E8,3.672
plate_5,RFP_3_plate_1,E9,3.419
plate_5,RFP_3_plate_1,E10,3.759
plate_5,RFP_3_plate_1,E11,4.081
plate_5,RFP_3_plate_1,E12,3.765
plate_5,RFP_3_plate_1,F1,26.198
plate_5,RFP_3_plate_1,F2,18.297
plate_5,RFP_3_plate_1,F3,19.297
plate_5,RFP_3_plate_1,F4,8.547
plate_5,RFP_3_plate_1,F5,5.994
plate_5,RFP_3_plate_1,F6,5.969
plate_5,RFP_3_plate_1,F7,354.24
plate_5,RFP_3_plate_1,F8,352.445
plate_5,RFP_3_plate_1,F9,3.827
plate_5,RFP_3_plate_1,F10,4.162
plate_5,RFP_3_plate_1,F11,3.861
plate_5,RFP_3_plate_1,F12,4.701
plate_5,RFP_3_plate_1,G1,26.653
plate_5,RFP_3_plate_1,G2,18.697
plate_5,RFP_3_plate_1,G3,18.739
plate_5,RFP_3_plate_1,G4,6.248
plate_5,RFP_3_plate_1,G5,6.193
plate_5,RFP_3_plate_1,G6,5.605
plate_5,RFP_3_plate_1,G7,320.775
plate_5,RFP_3_plate_1,G8,371.85
plate_5,RFP_3_plate_1,G9,4.002
plate_5,RFP_3_plate_1,G10,3.444
plate_5,RFP_3_plate_1,G11,3.932
plate_5,RFP_3_plate_1,G12,4.608
plate_5,RFP_3_plate_1,H1,26.616
plate_5,RFP_3_plate_1,H2,22.683
plate_5,RFP_3_plate_1,H3,12.678
plate_5,RFP_3_plate_1,H4,10.156
plate_5,RFP_3_plate_1,H5,6.058
plate_5,RFP_3_plate_1,H6,5.441
plate_5,RFP_3_plate_1,H7,209.603
plate_5,RFP_3_plate_1,H8,233.677
plate_5,RFP_3_plate_1,H9,3.638
plate_5,RFP_3_plate_1,H10,3.15
plate_5,RFP_3_plate_1,H11,3.236
plate_5,RFP_3_plate_1,H12,3.97
plate_6,RFP_1_plate_1_shaking,A1,40.963
plate_6,RFP_1_plate_1_shaking,A2,67.005
plate_6,RFP_1_plate_1_shaking,A3,22.915
plate_6,RFP_1_plate_1_shaking,A4,34.016
plate_6,RFP_1_plate_1_shaking,A5,26.861
plate_6,RFP_1_plate_1_shaking,A6,10.719
plate_6,RFP_1_plate_1_shaking,A7,327.93
plate_6,RFP_1_plate_1_shaking,A8,326.905
plate_6,RFP_1_plate_1_shaking,A9,2.932
plate_6,RFP_1_plate_1_shaking,A10,3.503
plate_6,RFP_1_plate_1_shaking,A11,3.363
plate_6,RFP_1_plate_1_shaking,A12,4.206
plate_6,RFP_1_plate_1_shaking,B1,36.981
plate_6,RFP_1_plate_1_shaking,B2,54.789
plate_6,RFP_1_plate_1_shaking,B3,28.859
plate_6,RFP_1_plate_1_shaking,B4,42.951
plate_6,RFP_1_plate_1_shaking,B5,23.331
plate_6,RFP_1_plate_1_shaking,B6,497.917
plate_6,RFP_1_plate_1_shaking,B7,400.364
plate_6,RFP_1_plate_1_shaking,B8,3.216
plate_6,RFP_1_plate_1_shaking,B9,3.385
plate_6,RFP_1_plate_1_shaking,B10,3.357
plate_6,RFP_1_plate_1_shaking,B11,3.105
plate_6,RFP_1_plate_1_shaking,B12,3.386
plate_6,RFP_1_plate_1_shaking,C1,47.66
plate_6,RFP_1_plate_1_shaking,C2,51.645
plate_6,RFP_1_plate_1_shaking,C3,32.811
plate_6,RFP_1_plate_1_shaking,C4,48.669
plate_6,RFP_1_plate_1_shaking,C5,31.71
plate_6,RFP_1_plate_1_shaking,C6,452.816
plate_6,RFP_1_plate_1_shaking,C7,375.422
plate_6,RFP_1_plate_1_shaking,C8,337.432
plate_6,RFP_1_plate_1_shaking,C9,3.632
plate_6,RFP_1_plate_1_shaking,C10,3.562
plate_6,RFP_1_plate_1_shaking,C11,4.077
plate_6,RFP_1_plate_1_shaking,C12,3.697
plate_6,RFP_1_plate_1_shaking,D1,39.408
plate_6,RFP_1_plate_1_shaking,D2,49.681
plate_6,RFP_1_plate_1_shaking,D3,33.263
plate_6,RFP_1_plate_1_shaking,D4,45.516
plate_6,RFP_1_plate_1_shaking,D5,19.43
plate_6,RFP_1_plate_1_shaking,D6,389.828
plate_6,RFP_1_plate_1_shaking,D7,409.359
plate_6,RFP_1_plate_1_shaking,D8,3.626
plate_6,RFP_1_plate_1_shaking,D9,3.406
plate_6,RFP_1_plate_1_shaking,D10,3.187
plate_6,RFP_1_plate_1_shaking,D11,3.399
plate_6,RFP_1_plate_1_shaking,D12,3.586
plate_6,RFP_1_plate_1_shaking,E1,41.696
plate_6,RFP_1_plate_1_shaking,E2,51.686
plate_6,RFP_1_plate_1_shaking,E3,42.851
plate_6,RFP_1_plate_1_shaking,E4,43.475
plate_6,RFP_1_plate_1_shaking,E5,11.338
plate_6,RFP_1_plate_1_shaking,E6,6.378
plate_6,RFP_1_plate_1_shaking,E7,402.201
plate_6,RFP_1_plate_1_shaking,E8,233.235
plate_6,RFP_1_plate_1_shaking,E9,243.609
plate_6,RFP_1_plate_1_shaking,E10,3.434
plate_6,RFP_1_plate_1_shaking,E11,3.342
plate_6,RFP_1_plate_1_shaking,E12,3.798
plate_6,RFP_1_plate_1_shaking,F1,36.362
plate_6,RFP_1_plate_1_shaking,F2,72.962
plate_6,RFP_1_plate_1_shaking,F3,21.224
plate_6,RFP_1_plate_1_shaking,F4,41.549
plate_6,RFP_1_plate_1_shaking,F5,24.209
plate_6,RFP_1_plate_1_shaking,F6,7.46
plate_6,RFP_1_plate_1_shaking,F7,326.681
plate_6,RFP_1_plate_1_shaking,F8,3.444
plate_6,RFP_1_plate_1_shaking,F9,3.801
plate_6,RFP_1_plate_1_shaking,F10,3.48
plate_6,RFP_1_plate_1_shaking,F11,3.524
plate_6,RFP_1_plate_1_shaking,F12,3.501
plate_6,RFP_1_plate_1_shaking,G1,27.465
plate_6,RFP_1_plate_1_shaking,G2,79.346
plate_6,RFP_1_plate_1_shaking,G3,19.824
plate_6,RFP_1_plate_1_shaking,G4,35.367
plate_6,RFP_1_plate_1_shaking,G5,16.504
plate_6,RFP_1_plate_1_shaking,G6,20.434
plate_6,RFP_1_plate_1_shaking,G7,330.821
plate_6,RFP_1_plate_1_shaking,G8,308.691
plate_6,RFP_1_plate_1_shaking,G9,3.447
plate_6,RFP_1_plate_1_shaking,G10,3.532
plate_6,RFP_1_plate_1_shaking,G11,3.451
plate_6,RFP_1_plate_1_shaking,G12,3.796
plate_6,RFP_1_plate_1_shaking,H1,25.084
plate_6,RFP_1_plate_1_shaking,H2,77.874
plate_6,RFP_1_plate_1_shaking,H3,24.758
plate_6,RFP_1_plate_1_shaking,H4,37.299
plate_6,RFP_1_plate_1_shaking,H5,16.994
plate_6,RFP_1_plate_1_shaking,H6,9.493
plate_6,RFP_1_plate_1_shaking,H7,351.424
plate_6,RFP_1_plate_1_shaking,H8,211.683
plate_6,RFP_1_plate_1_shaking,H9,3.954
plate_6,RFP_1_plate_1_shaking,H10,3.334
plate_6,RFP_1_plate_1_shaking,H11,3.767
plate_6,RFP_1_plate_1_shaking,H12,4.021
plate_7,RFP_2_plate_1,A1,33.477
plate_7,RFP_2_plate_1,A2,66.589
plate_7,RFP_2_plate_1,A3,351.688
plate_7,RFP_2_plate_1,A4,131.388
plate_7,RFP_2_plate_1,A5,491.477
plate_7,RFP_2_plate_1,A6,246.677
plate_7,RFP_2_plate_1,A7,282.88
plate_7,RFP_2_plate_1,A8,113.347
plate_7,RFP_2_plate_1,A9,3.021
plate_7,RFP_2_plate_1,A10,3.248
plate_7,RFP_2_plate_1,A11,2.876
plate_7,RFP_2_plate_1,A12,4.259
plate_7,RFP_2_plate_1,B1,38.641
plate_7,RFP_2_plate_1,B2,58.767
plate_7,RFP_2_plate_1,B3,355.841
plate_7,RFP_2_plate_1,B4,169.985
plate_7,RFP_2_plate_1,B5,45.97
plate_7,RFP_2_plate_1,B6,333.645
plate_7,RFP_2_plate_1,B7,446.627
plate_7,RFP_2_plate_1,B8,358.715
plate_7,RFP_2_plate_1,B9,381.916
plate_7,RFP_2_plate_1,B10,3.333
plate_7,RFP_2_plate_1,B11,3.456
plate_7,RFP_2_plate_1,B12,3.535
plate_7,RFP_2_plate_1,C1,39.929
plate_7,RFP_2_plate_1,C2,62.402
plate_7,RFP_2_plate_1,C3,228.309
plate_7,RFP_2_plate_1,C4,124.233
plate_7,RFP_2_plate_1,C5,457.173
plate_7,RFP_2_plate_1,C6,495.353
plate_7,RFP_2_plate_1,C7,437.149
plate_7,RFP_2_plate_1,C8,417.48
plate_7,RFP_2_plate_1,C9,406.518
plate_7,RFP_2_plate_1,C10,4.305
plate_7,RFP_2_plate_1,C11,3.62
plate_7,RFP_2_plate_1,C12,4.166
plate_7,RFP_2_plate_1,D1,43.357
plate_7,RFP_2_plate_1,D2,68.488
plate_7,RFP_2_plate_1,D3,14.246
plate_7,RFP_2_plate_1,D4,169.888
plate_7,RFP_2_plate_1,D5,435.644
plate_7,RFP_2_plate_1,D6,519.618
plate_7,RFP_2_plate_1,D7,453.659
plate_7,RFP_2_plate_1,D8,416.239
plate_7,RFP_2_plate_1,D9,3.506
plate_7,RFP_2_plate_1,D10,3.569
plate_7,RFP_2_plate_1,D11,3.482
plate_7,RFP_2_plate_1,D12,4.125
plate_7,RFP_2_plate_1,E1,41.207
plate_7,RFP_2_plate_1,E2,59.559
plate_7,RFP_2_plate_1,E3,157.873
plate_7,RFP_2_plate_1,E4,248.663
plate_7,RFP_2_plate_1,E5,458.369
plate_7,RFP_2_plate_1,E6,498.652
plate_7,RFP_2_plate_1,E7,493.233
plate_7,RFP_2_plate_1,E8,358.236
plate_7,RFP_2_plate_1,E9,310.105
plate_7,RFP_2_plate_1,E10,3.289
plate_7,RFP_2_plate_1,E11,3.301
plate_7,RFP_2_plate_1,E12,3.783
plate_7,RFP_2_plate_1,F1,43.061
plate_7,RFP_2_plate_1,F2,67.713
plate_7,RFP_2_plate_1,F3,44.792
plate_7,RFP_2_plate_1,F4,261.421
plate_7,RFP_2_plate_1,F5,452.932
plate_7,RFP_2_plate_1,F6,503.569
plate_7,RFP_2_plate_1,F7,475.252
plate_7,RFP_2_plate_1,F8,3.437
plate_7,RFP_2_plate_1,F9,3.351
plate_7,RFP_2_plate_1,F10,3.661
plate_7,RFP_2_plate_1,F11,3.508
plate_7,RFP_2_plate_1,F12,3.508
plate_7,RFP_2_plate_1,G1,40.711
plate_7,RFP_2_plate_1,G2,56.283
plate_7,RFP_2_plate_1,G3,492.686
plate_7,RFP_2_plate_1,G4,287.793
plate_7,RFP_2_plate_1,G5,458.166
plate_7,RFP_2_plate_1,G6,527.123
plate_7,RFP_2_plate_1,G7,489.299
plate_7,RFP_2_plate_1,G8,374.47
plate_7,RFP_2_plate_1,G9,3.643
plate_7,RFP_2_plate_1,G10,3.604
plate_7,RFP_2_plate_1,G11,3.351
plate_7,RFP_2_plate_1,G12,3.364
plate_7,RFP_2_plate_1,H1,35.641
plate_7,RFP_2_plate_1,H2,78.684
plate_7,RFP_2_plate_1,H3,16.224
plate_7,RFP_2_plate_1,H4,229.334
plate_7,RFP_2_plate_1,H5,455.202
plate_7,RFP_2_plate_1,H6,494.919
plate_7,RFP_2_plate_1,H7,294.089
plate_7,RFP_2_plate_1,H8,459.384
plate_7,RFP_2_plate_1,H9,3.237
plate_7,RFP_2_plate_1,H10,3.093
plate_7,RFP_2_plate_1,H11,3.272
plate_7,RFP_2_plate_1,H12,4.019
plate_8,RFP_3_plate_1,A1,32.444
plate_8,RFP_3_plate_1,A2,69.298
plate_8,RFP_3_plate_1,A3,534.685
plate_8,RFP_3_plate_1,A4,543.568
plate_8,RFP_3_plate_1,A5,614.089
plate_8,RFP_3_plate_1,A6,690.606
plate_8,RFP_3_plate_1,A7,396.911
plate_8,RFP_3_plate_1,A8,3.345
plate_8,RFP_3_plate_1,A9,3.79
plate_8,RFP_3_plate_1,A10,3.664
plate_8,RFP_3_plate_1,A11,4.331
plate_8,RFP_3_plate_1,A12,4.764
plate_8,RFP_3_plate_1,B1,35.227
plate_8,RFP_3_plate_1,B2,57.882
plate_8,RFP_3_plate_1,B3,517.709
plate_8,RFP_3_plate_1,B4,521.791
plate_8,RFP_3_plate_1,B5,326.207
plate_8,RFP_3_plate_1,B6,653.778
plate_8,RFP_3_plate_1,B7,379.27
plate_8,RFP_3_plate_1,B8,419.87
plate_8,RFP_3_plate_1,B9,3.211
plate_8,RFP_3_plate_1,B10,3.708
plate_8,RFP_3_plate_1,B11,3.995
plate_8,RFP_3_plate_1,B12,4.016
plate_8,RFP_3_plate_1,C1,32.602
plate_8,RFP_3_plate_1,C2,55.053
plate_8,RFP_3_plate_1,C3,470.852
plate_8,RFP_3_plate_1,C4,514.369
plate_8,RFP_3_plate_1,C5,600.09
plate_8,RFP_3_plate_1,C6,674.342
plate_8,RFP_3_plate_1,C7,440.784
plate_8,RFP_3_plate_1,C8,371.83
plate_8,RFP_3_plate_1,C9,3.592
plate_8,RFP_3_plate_1,C10,3.902
plate_8,RFP_3_plate_1,C11,4.115
plate_8,RFP_3_plate_1,C12,4.173
plate_8,RFP_3_plate_1,D1,30.292
plate_8,RFP_3_plate_1,D2,68.889
plate_8,RFP_3_plate_1,D3,520.672
plate_8,RFP_3_plate_1,D4,485.146
plate_8,RFP_3_plate_1,D5,535.567
plate_8,RFP_3_plate_1,D6,460.731
plate_8,RFP_3_plate_1,D7,371.668
plate_8,RFP_3_plate_1,D8,334.969
plate_8,RFP_3_plate_1,D9,3.987
plate_8,RFP_3_plate_1,D10,3.483
plate_8,RFP_3_plate_1,D11,4.123
plate_8,RFP_3_plate_1,D12,4.613
plate_8,RFP_3_plate_1,E1,31.287
plate_8,RFP_3_plate_1,E2,59.707
plate_8,RFP_3_plate_1,E3,536.003
plate_8,RFP_3_plate_1,E4,461.308
plate_8,RFP_3_plate_1,E5,549.345
plate_8,RFP_3_plate_1,E6,601.129
plate_8,RFP_3_plate_1,E7,420.566
plate_8,RFP_3_plate_1,E8,3.545
plate_8,RFP_3_plate_1,E9,3.385
plate_8,RFP_3_plate_1,E10,3.355
plate_8,RFP_3_plate_1,E11,3.704
plate_8,RFP_3_plate_1,E12,4.765
plate_8,RFP_3_plate_1,F1,26.396
plate_8,RFP_3_plate_1,F2,74.12
plate_8,RFP_3_plate_1,F3,46
plate_8,RFP_3_plate_1,F4,486.362
plate_8,RFP_3_plate_1,F5,496.13
plate_8,RFP_3_plate_1,F6,597.458
plate_8,RFP_3_plate_1,F7,516.871
plate_8,RFP_3_plate_1,F8,391.694
plate_8,RFP_3_plate_1,F9,385.584
plate_8,RFP_3_plate_1,F10,3.628
plate_8,RFP_3_plate_1,F11,3.813
plate_8,RFP_3_plate_1,F12,4.361
plate_8,RFP_3_plate_1,G1,29.728
plate_8,RFP_3_plate_1,G2,78.122
plate_8,RFP_3_plate_1,G3,408.755
plate_8,RFP_3_plate_1,G4,381.95
plate_8,RFP_3_plate_1,G5,407.558
plate_8,RFP_3_plate_1,G6,518.044
plate_8,RFP_3_plate_1,G7,365.779
plate_8,RFP_3_plate_1,G8,3.497
plate_8,RFP_3_plate_1,G9,418.463
plate_8,RFP_3_plate_1,G10,3.406
plate_8,RFP_3_plate_1,G11,4.145
plate_8,RFP_3_plate_1,G12,4.074
plate_8,RFP_3_plate_1,H1,26.001
plate_8,RFP_3_plate_1,H2,80.769
plate_8,RFP_3_plate_1,H3,578.034
plate_8,RFP_3_plate_1,H4,493.836
plate_8,RFP_3_plate_1,H5,420.921
plate_8,RFP_3_plate_1,H6,468.878
plate_8,RFP_3_plate_1,H7,2.572
plate_8,RFP_3_plate_1,H8,2.956
plate_8,RFP_3_plate_1,H9,3.306
plate_8,RFP_3_plate_1,H10,3.236
plate_8,RFP_3_plate_1,H11,3.616
plate_8,RFP_3_plate_1,H12,3.986
plate_9,RFP_1_plate_1_shaking,A1,28.266
plate_9,RFP_1_plate_1_shaking,A2,570.35
plate_9,RFP_1_plate_1_shaking,A3,233.962
plate_9,RFP_1_plate_1_shaking,A4,220.321
plate_9,RFP_1_plate_1_shaking,A5,149.208
plate_9,RFP_1_plate_1_shaking,A6,492.301
plate_9,RFP_1_plate_1_shaking,A7,591.509
plate_9,RFP_1_plate_1_shaking,A8,465.256
plate_9,RFP_1_plate_1_shaking,A9,313.001
plate_9,RFP_1_plate_1_shaking,A10,3.535
plate_9,RFP_1_plate_1_shaking,A11,3.45
plate_9,RFP_1_plate_1_shaking,A12,298.815
plate_9,RFP_1_plate_1_shaking,B1,26.711
plate_9,RFP_1_plate_1_shaking,B2,512.546
plate_9,RFP_1_plate_1_shaking,B3,240.203
plate_9,RFP_1_plate_1_shaking,B4,261.938
plate_9,RFP_1_plate_1_shaking,B5,402.805
plate_9,RFP_1_plate_1_shaking,B6,538.203
plate_9,RFP_1_plate_1_shaking,B7,517.083
plate_9,RFP_1_plate_1_shaking,B8,5.473
plate_9,RFP_1_plate_1_shaking,B9,3.396
plate_9,RFP_1_plate_1_shaking,B10,3.621
plate_9,RFP_1_plate_1_shaking,B11,3.767
plate_9,RFP_1_plate_1_shaking,B12,3.959
plate_9,RFP_1_plate_1_shaking,C1,29.737
plate_9,RFP_1_plate_1_shaking,C2,518.036
plate_9,RFP_1_plate_1_shaking,C3,221.855
plate_9,RFP_1_plate_1_shaking,C4,198.927
plate_9,RFP_1_plate_1_shaking,C5,250.485
plate_9,RFP_1_plate_1_shaking,C6,6.457
plate_9,RFP_1_plate_1_shaking,C7,9.084
plate_9,RFP_1_plate_1_shaking,C8,440.983
plate_9,RFP_1_plate_1_shaking,C9,318.118
plate_9,RFP_1_plate_1_shaking,C10,385.707
plate_9,RFP_1_plate_1_shaking,C11,3.332
plate_9,RFP_1_plate_1_shaking,C12,3.945
plate_9,RFP_1_plate_1_shaking,D1,29.787
plate_9,RFP_1_plate_1_shaking,D2,519.161
plate_9,RFP_1_plate_1_shaking,D3,238.853
plate_9,RFP_1_plate_1_shaking,D4,241.671
plate_9,RFP_1_plate_1_shaking,D5,194.904
plate_9,RFP_1_plate_1_shaking,D6,533.043
plate_9,RFP_1_plate_1_shaking,D7,523.288
plate_9,RFP_1_plate_1_shaking,D8,430.186
plate_9,RFP_1_plate_1_shaking,D9,289.375
plate_9,RFP_1_plate_1_shaking,D10,194.383
plate_9,RFP_1_plate_1_shaking,D11,3.451
plate_9,RFP_1_plate_1_shaking,D12,4.047
plate_9,RFP_1_plate_1_shaking,E1,29.006
plate_9,RFP_1_plate_1_shaking,E2,551.507
plate_9,RFP_1_plate_1_shaking,E3,240.447
plate_9,RFP_1_plate_1_shaking,E4,234.002
plate_9,RFP_1_plate_1_shaking,E5,315.025
plate_9,RFP_1_plate_1_shaking,E6,91.648
plate_9,RFP_1_plate_1_shaking,E7,521.642
plate_9,RFP_1_plate_1_shaking,E8,418.308
plate_9,RFP_1_plate_1_shaking,E9,3.561
plate_9,RFP_1_plate_1_shaking,E10,3.682
plate_9,RFP_1_plate_1_shaking,E11,3.393
plate_9,RFP_1_plate_1_shaking,E12,3.381
plate_9,RFP_1_plate_1_shaking,F1,21.456
plate_9,RFP_1_plate_1_shaking,F2,438.914
plate_9,RFP_1_plate_1_shaking,F3,203.447
